"resultId"	"raceId"	"piloteId"	"constructorId"	"numb"	"grid"	"post"	"positionText"	"positionOrder"	"points"	"laps"	"temps"	"fastestLap"	"level"	"fastestLapTime"	"fastestLapSpeed"	"statusId"	"pilote_Id"	"statue_Id"	"circuits_Id"	"qualif_Id"	"standing_Id"
20593	348	37	15	22	9	7	7	7	"6.0"	69		65	10	"01:24.3"	"186.995"	11	37	20590	20590	20590	20590
20594	348	18	1	1	11	8	8	8	"4.0"	69		61	8	"01:24.2"	"187.3"	11	18	20591	20591	20591	20591
20595	348	155	15	23	23	9	9	9	"2.0"	69		68	9	"01:24.3"	"187.128"	11	155	20592	20592	20592	20592
20596	348	22	3	9	12	10	10	10	"1.0"	69		68	3	"01:22.8"	"190.452"	11	22	20593	20593	20593	20593
20597	348	30	131	3	14	11	11	11	"0.0"	69		64	12	"01:25.4"	"184.739"	11	30	20594	20594	20594	20594
20598	348	67	5	16	15	12	12	12	"0.0"	69		58	13	"01:25.4"	"184.573"	11	67	20595	20595	20595	20595
20599	348	24	10	15	16	13	13	13	"0.0"	69		58	11	"01:25.4"	"184.77"	11	24	20596	20596	20596	20596
20600	348	5	205	19	19	14	14	14	"0.0"	67		64	18	"01:27.5"	"180.335"	13	5	20597	20597	20597	20597
20601	348	15	205	18	20	15	15	15	"0.0"	67		58	17	"01:27.4"	"180.393"	13	15	20598	20598	20598	20598
20602	348	10	166	24	18	16	16	16	"0.0"	67		59	19	"01:27.7"	"179.889"	13	10	20599	20599	20599	20599
20603	348	811	164	21	22	17	17	17	"0.0"	67		61	21	"01:28.1"	"179.033"	13	811	20600	20600	20600	20600
20604	348	810	166	25	21	18	18	18	"0.0"	66		62	16	"01:27.3"	"180.686"	14	810	20601	20601	20601	20601
20605	348	29	164	20	24	19	19	19	"0.0"	66		59	23	"01:29.3"	"176.657"	14	29	20602	20602	20602	20602
20606	348	1	1	2	5	0	"R"	20	"0.0"	23		22	14	"01:26.3"	"182.842"	6	1	20603	20603	20603	20603
20607	348	9	4	11	8	0	"R"	21	"0.0"	23		21	15	"01:26.8"	"181.648"	31	9	20604	20604	20604	20604
20608	348	3	131	4	6	0	"R"	22	"0.0"	15		13	20	"01:28.0"	"179.316"	36	3	20605	20605	20605	20605
20609	348	16	10	14	13	0	"R"	23	"0.0"	15		12	22	"01:28.2"	"178.862"	4	16	20606	20606	20606	20606
20610	348	153	5	17	17	0	"R"	24	"0.0"	1		0	0			5	153	20607	20607	20607	20607
20611	349	1	1	2	2	1	1	1	"25.0"	44	"29:04.3"	32	1	"01:49.1"	"231.178"	1	1	20608	20608	20608	20608
20612	349	17	9	6	1	2	2	2	"18.0"	44	"1.571"	32	2	"01:49.4"	"230.489"	1	17	20609	20609	20609	20609
20613	349	9	4	11	3	3	3	3	"15.0"	44	"3.493"	29	3	"01:49.8"	"229.624"	1	9	20610	20610	20610	20610
20614	349	13	6	7	6	4	4	4	"12.0"	44	"8.264"	26	4	"01:50.1"	"228.99"	1	13	20611	20611	20611	20611
20615	349	16	10	14	8	5	5	5	"10.0"	44	"9.094"	25	5	"01:50.5"	"228.232"	1	16	20612	20612	20612	20612
20616	349	3	131	4	14	6	6	6	"8.0"	44	"12.359"	31	10	"01:51.7"	"225.757"	1	3	20613	20613	20613	20613
20617	349	30	131	3	21	7	7	7	"6.0"	44	"15.548"	32	13	"01:51.9"	"225.301"	1	30	20614	20614	20614	20614
20618	349	155	15	23	17	8	8	8	"4.0"	44	"16.678"	29	11	"01:51.7"	"225.634"	1	155	20615	20615	20615	20615
20619	349	808	4	12	23	9	9	9	"2.0"	44	"23.851"	32	7	"01:51.2"	"226.799"	1	808	20616	20616	20616	20616
20620	349	24	10	15	12	10	10	10	"1.0"	44	"34.831"	31	14	"01:52.3"	"224.593"	1	24	20617	20617	20617	20617
20621	349	37	15	22	24	11	11	11	"0.0"	44	"36.019"	31	15	"01:52.5"	"224.054"	1	37	20618	20618	20618	20618
20622	349	67	5	16	16	12	12	12	"0.0"	44	"39.895"	30	17	"01:53.0"	"223.203"	1	67	20619	20619	20619	20619
20623	349	153	5	17	11	13	13	13	"0.0"	44	"49.457"	31	9	"01:51.6"	"225.984"	1	153	20620	20620	20620	20620
20624	349	807	3	10	9	14	14	14	"0.0"	43		28	12	"01:51.9"	"225.402"	11	807	20621	20621	20621	20621
20625	349	20	9	5	4	15	15	15	"0.0"	43		22	6	"01:50.9"	"227.427"	11	20	20622	20622	20622	20622
20626	349	5	205	19	13	16	16	16	"0.0"	43		23	22	"01:55.8"	"217.746"	11	5	20623	20623	20623	20623
20627	349	810	166	25	22	17	17	17	"0.0"	43		25	21	"01:55.7"	"217.919"	11	810	20624	20624	20624	20624
20628	349	10	166	24	20	18	18	18	"0.0"	43		31	19	"01:55.3"	"218.745"	11	10	20625	20625	20625	20625
20629	349	15	205	18	15	19	19	19	"0.0"	43		24	18	"01:55.1"	"219.059"	11	15	20626	20626	20626	20626
20630	349	29	164	20	19	20	20	20	"0.0"	42		31	20	"01:55.5"	"218.336"	12	29	20627	20627	20627	20627
20631	349	4	6	8	10	0	"R"	21	"0.0"	37		29	8	"01:51.4"	"226.393"	3	4	20628	20628	20628	20628
20632	349	18	1	1	5	0	"R"	22	"0.0"	15		6	16	"01:52.9"	"223.375"	4	18	20629	20629	20629	20629
20633	349	811	164	21	18	0	"R"	23	"0.0"	5		5	23	"02:20.2"	"179.844"	31	811	20630	20630	20630	20630
20634	349	22	3	9	7	0	"R"	24	"0.0"	0		0	0			4	22	20631	20631	20631	20631
20635	350	4	6	8	1	1	1	1	"25.0"	53	"16:24.6"	52	1	"01:24.1"	"247.861"	1	4	20632	20632	20632	20632
20636	350	18	1	1	2	2	2	2	"18.0"	53	"2.938"	46	8	"01:24.6"	"246.516"	1	18	20633	20633	20633	20633
20637	350	13	6	7	3	3	3	3	"15.0"	53	"4.223"	51	6	"01:24.6"	"246.583"	1	13	20634	20634	20634	20634
20638	350	20	9	5	6	4	4	4	"12.0"	53	"28.196"	50	4	"01:24.5"	"246.822"	1	20	20635	20635	20635	20635
20639	350	3	131	4	7	5	5	5	"10.0"	53	"29.942"	52	3	"01:24.5"	"246.828"	1	3	20636	20636	20636	20636
20640	350	17	9	6	4	6	6	6	"8.0"	53	"31.276"	52	2	"01:24.3"	"247.452"	1	17	20637	20637	20637	20637
20641	350	807	3	10	8	7	7	7	"6.0"	53	"32.812"	52	7	"01:24.6"	"246.58"	1	807	20638	20638	20638	20638
20642	350	9	4	11	9	8	8	8	"4.0"	53	"34.028"	48	5	"01:24.6"	"246.627"	1	9	20639	20639	20639	20639
20643	350	30	131	3	12	9	9	9	"2.0"	53	"44.948"	49	11	"01:24.9"	"245.503"	1	30	20640	20640	20640	20640
20644	350	22	3	9	10	10	10	10	"1.0"	53	"+1:04.213"	48	14	"01:25.2"	"244.662"	1	22	20641	20641	20641	20641
20645	350	67	5	16	14	11	11	11	"0.0"	53	"+1:05.056"	51	13	"01:25.2"	"244.705"	1	67	20642	20642	20642	20642
20646	350	24	10	15	19	12	12	12	"0.0"	53	"+1:06.106"	51	12	"01:25.1"	"245.056"	1	24	20643	20643	20643	20643
20647	350	808	4	12	20	13	13	13	"0.0"	53	"+1:18.919"	53	9	"01:24.6"	"246.382"	1	808	20644	20644	20644	20644
20648	350	37	15	22	16	14	14	14	"0.0"	52		47	16	"01:26.3"	"241.584"	11	37	20645	20645	20645	20645
20649	350	153	5	17	15	15	15	15	"0.0"	52		51	15	"01:25.5"	"243.995"	11	153	20646	20646	20646	20646
20650	350	16	10	14	11	16	16	16	"0.0"	52		51	10	"01:24.9"	"245.532"	11	16	20647	20647	20647	20647
20651	350	10	166	24	24	17	17	17	"0.0"	51		50	17	"01:27.8"	"237.62"	12	10	20648	20648	20648	20648
20652	350	5	205	19	18	18	18	18	"0.0"	51		50	18	"01:27.8"	"237.466"	12	5	20649	20649	20649	20649
20653	350	29	164	20	23	19	19	19	"0.0"	51		45	20	"01:28.9"	"234.653"	12	29	20650	20650	20650	20650
20654	350	810	166	25	21	20	20	20	"0.0"	50		46	19	"01:28.2"	"236.526"	13	810	20651	20651	20651	20651
20655	350	15	205	18	17	0	"R"	21	"0.0"	46		30	21	"01:29.0"	"234.278"	5	15	20652	20652	20652	20652
20656	350	811	164	21	22	0	"R"	22	"0.0"	11		10	22	"01:30.9"	"229.476"	31	811	20653	20653	20653	20653
20657	350	1	1	2	5	0	"R"	23	"0.0"	0		0	0			4	1	20654	20654	20654	20654
20658	350	155	15	23	13	0	"R"	24	"0.0"	0		0	0			6	155	20655	20655	20655	20655
20659	351	4	6	8	1	1	1	1	"25.0"	61	"57:53.6"	58	1	"01:48.0"	"169.137"	1	4	20656	20656	20656	20656
20660	351	20	9	5	2	2	2	2	"18.0"	61	"0.293"	59	2	"01:48.1"	"168.879"	1	20	20657	20657	20657	20657
20661	351	17	9	6	5	3	3	3	"15.0"	61	"29.141"	54	5	"01:49.7"	"166.47"	1	17	20658	20658	20658	20658
20662	351	18	1	1	4	4	4	4	"12.0"	61	"30.384"	61	7	"01:49.7"	"166.462"	1	18	20659	20659	20659	20659
20663	351	3	131	4	7	5	5	5	"10.0"	61	"49.394"	55	8	"01:50.1"	"165.837"	1	3	20660	20660	20660	20660
20664	351	22	3	9	6	6	6	6	"8.0"	61	"56.101"	52	9	"01:50.3"	"165.522"	1	22	20661	20661	20661	20661
20665	351	9	4	11	8	7	7	7	"6.0"	61	"+1:26.559"	56	3	"01:49.3"	"167.157"	1	9	20662	20662	20662	20662
20666	351	13	6	7	24	8	8	8	"4.0"	61	"+1:53.297"	45	12	"01:52.1"	"162.945"	1	13	20663	20663	20663	20663
20667	351	16	10	14	15	9	9	9	"2.0"	61	"+2:02.416"	45	15	"01:52.5"	"162.374"	1	16	20664	20664	20664	20664
20668	351	807	3	10	17	10	10	10	"1.0"	61	"+2:12.791"	45	13	"01:52.2"	"162.751"	1	807	20665	20665	20665	20665
20669	351	808	4	12	12	11	11	11	"0.0"	60		46	11	"01:51.9"	"163.202"	11	808	20666	20666	20666	20666
20670	351	153	5	17	11	12	12	12	"0.0"	60		43	14	"01:52.3"	"162.577"	11	153	20667	20667	20667	20667
20671	351	30	131	3	9	13	13	13	"0.0"	60		54	4	"01:49.7"	"166.509"	11	30	20668	20668	20668	20668
20672	351	67	5	16	13	14	14	14	"0.0"	60		59	6	"01:49.7"	"166.464"	11	67	20669	20669	20669	20669
20673	351	810	166	25	20	15	15	15	"0.0"	59		55	17	"01:52.5"	"162.317"	12	810	20670	20670	20670	20670
20674	351	5	205	19	19	16	16	16	"0.0"	58		53	18	"01:53.1"	"161.544"	5	5	20671	20671	20671	20671
20675	351	10	166	24	18	0	"R"	17	"0.0"	49		38	19	"01:53.6"	"160.822"	9	10	20672	20672	20672	20672
20676	351	2	15	22	14	0	"R"	18	"0.0"	36		29	16	"01:52.5"	"162.372"	4	2	20673	20673	20673	20673
20677	351	1	1	2	3	0	"R"	19	"0.0"	35		31	10	"01:50.7"	"164.901"	4	1	20674	20674	20674	20674
20678	351	32	164	20	22	0	"R"	20	"0.0"	31		23	22	"01:57.8"	"155.077"	9	32	20675	20675	20675	20675
20679	351	155	15	23	10	0	"R"	21	"0.0"	30		22	20	"01:54.0"	"160.26"	3	155	20676	20676	20676	20676
20680	351	811	164	21	23	0	"R"	22	"0.0"	29		19	23	"01:58.0"	"154.819"	3	811	20677	20677	20677	20677
20681	351	15	205	18	21	0	"R"	23	"0.0"	27		20	21	"01:56.4"	"156.915"	9	15	20678	20678	20678	20678
20682	351	24	10	15	16	0	"R"	24	"0.0"	1		0	0			4	24	20679	20679	20679	20679
20683	352	20	9	5	1	1	1	1	"25.0"	53	"30:27.3"	51	3	"01:33.7"	"223.219"	1	20	20680	20680	20680	20680
20684	352	17	9	6	2	2	2	2	"18.0"	53	"0.905"	53	1	"01:33.5"	"223.647"	1	17	20681	20681	20681	20681
20685	352	4	6	8	4	3	3	3	"15.0"	53	"2.721"	53	4	"01:33.8"	"222.815"	1	4	20682	20682	20682	20682
20686	352	18	1	1	5	4	4	4	"12.0"	53	"13.522"	53	2	"01:33.5"	"223.515"	1	18	20683	20683	20683	20683
20687	352	1	1	2	8	5	5	5	"10.0"	53	"39.595"	35	9	"01:35.2"	"219.633"	1	1	20684	20684	20684	20684
20688	352	30	131	3	10	6	6	6	"8.0"	53	"59.933"	52	7	"01:34.9"	"220.395"	1	30	20685	20685	20685	20685
20689	352	155	15	23	14	7	7	7	"6.0"	53	"+1:04.038"	50	6	"01:34.5"	"221.251"	1	155	20686	20686	20686	20686
20690	352	2	15	22	11	8	8	8	"4.0"	53	"+1:09.648"	52	10	"01:35.5"	"218.854"	1	2	20687	20687	20687	20687
20691	352	22	3	9	7	9	9	9	"2.0"	53	"+1:10.846"	53	11	"01:35.6"	"218.68"	1	22	20688	20688	20688	20688
20692	352	67	5	16	18	10	10	10	"1.0"	53	"+1:12.806"	52	8	"01:35.1"	"219.786"	1	67	20689	20689	20689	20689
20693	352	153	5	17	16	11	11	11	"0.0"	52		49	5	"01:34.4"	"221.535"	11	153	20690	20690	20690	20690
20694	352	5	205	19	20	12	12	12	"0.0"	52		51	14	"01:37.6"	"214.148"	11	5	20691	20691	20691	20691
20695	352	15	205	18	19	13	13	13	"0.0"	51		28	15	"01:39.7"	"209.66"	12	15	20692	20692	20692	20692
20696	352	10	166	24	22	14	14	14	"0.0"	51		51	17	"01:39.8"	"209.443"	12	10	20693	20693	20693	20693
20697	352	811	164	21	23	15	15	15	"0.0"	51		49	18	"01:40.3"	"208.366"	12	811	20694	20694	20694	20694
20698	352	29	164	20	24	16	16	16	"0.0"	50		33	16	"01:39.8"	"209.458"	13	29	20695	20695	20695	20695
20699	352	3	131	4	6	0	"R"	17	"0.0"	47		44	12	"01:36.1"	"217.517"	22	3	20696	20696	20696	20696
20700	352	16	10	14	15	0	"R"	18	"0.0"	44		43	13	"01:36.3"	"217.041"	44	16	20697	20697	20697	20697
20701	352	9	4	11	3	0	"R"	19	"0.0"	2		2	19	"02:41.4"	"129.541"	36	9	20698	20698	20698	20698
20702	352	807	3	10	9	0	"R"	20	"0.0"	0		0	0			3	807	20699	20699	20699	20699
20703	352	13	6	7	12	0	"R"	21	"0.0"	0		0	0			3	13	20700	20700	20700	20700
20704	352	808	4	12	13	0	"R"	22	"0.0"	0		0	0			3	808	20701	20701	20701	20701
20705	352	24	10	15	17	0	"R"	23	"0.0"	0		0	0			3	24	20702	20702	20702	20702
20706	352	810	166	25	21	0	"R"	24	"0.0"	0		0	0			22	810	20703	20703	20703	20703
20707	353	4	6	8	3	1	1	1	"25.0"	55	"48:20.8"	42	1	"01:50.3"	"183.335"	1	4	20704	20704	20704	20704
20708	353	1	1	2	4	2	2	2	"18.0"	55	"14.999"	42	3	"01:50.4"	"183.048"	1	1	20705	20705	20705	20705
20709	353	13	6	7	6	3	3	3	"15.0"	55	"30.868"	44	4	"01:50.5"	"182.928"	1	13	20706	20706	20706	20706
20710	353	30	131	3	9	4	4	4	"12.0"	55	"39.688"	43	8	"01:51.8"	"180.748"	1	30	20707	20707	20707	20707
20711	353	9	4	11	8	5	5	5	"10.0"	55	"47.734"	45	7	"01:51.6"	"181.122"	1	9	20708	20708	20708	20708
20712	353	24	10	15	17	6	6	6	"8.0"	55	"53.571"	45	5	"01:51.4"	"181.501"	1	24	20709	20709	20709	20709
20713	353	22	3	9	10	7	7	7	"6.0"	55	"+1:09.257"	45	6	"01:51.6"	"181.187"	1	22	20710	20710	20710	20710
20714	353	155	15	23	12	8	8	8	"4.0"	55	"+1:17.889"	42	14	"01:53.1"	"178.748"	1	155	20711	20711	20711	20711
20715	353	2	15	22	13	9	9	9	"2.0"	55	"+1:20.107"	42	15	"01:53.3"	"178.469"	1	2	20712	20712	20712	20712
20716	353	807	3	10	11	10	10	10	"1.0"	55	"+1:20.851"	43	10	"01:52.0"	"180.511"	1	807	20713	20713	20713	20713
20717	353	153	5	17	15	11	11	11	"0.0"	55	"+1:24.146"	43	9	"01:52.0"	"180.543"	1	153	20714	20714	20714	20714
20718	353	18	1	1	7	12	12	12	"0.0"	55	"+1:29.939"	42	11	"01:52.2"	"180.171"	1	18	20715	20715	20715	20715
20719	353	5	205	19	21	13	13	13	"0.0"	54		43	16	"01:55.0"	"175.746"	11	5	20716	20716	20716	20716
20720	353	811	164	21	24	14	14	14	"0.0"	53		30	20	"01:59.3"	"169.452"	12	811	20717	20717	20717	20717
20721	353	29	164	20	23	15	15	15	"0.0"	53		36	19	"01:58.3"	"170.851"	12	29	20718	20718	20718	20718
20722	353	16	10	14	14	0	"R"	16	"0.0"	46		40	12	"01:52.6"	"179.518"	4	16	20719	20719	20719	20719
20723	353	20	9	5	1	0	"R"	17	"0.0"	45		44	2	"01:50.4"	"183.139"	5	20	20720	20720	20720	20720
20724	353	808	4	12	20	0	"R"	18	"0.0"	39		39	13	"01:53.0"	"178.835"	3	808	20721	20721	20721	20721
20725	353	10	166	24	19	0	"R"	19	"0.0"	31		29	18	"01:58.1"	"171.157"	4	10	20722	20722	20722	20722
20726	353	67	5	16	16	0	"R"	20	"0.0"	30		27	17	"01:56.8"	"173.112"	4	67	20723	20723	20723	20723
20727	353	810	166	25	22	0	"R"	21	"0.0"	25		25	23	"02:02.6"	"164.83"	3	810	20724	20724	20724	20724
20728	353	15	205	18	18	0	"R"	22	"0.0"	25		20	24	"02:05.2"	"161.503"	9	15	20725	20725	20725	20725
20729	353	17	9	6	2	0	"R"	23	"0.0"	18		18	21	"02:00.0"	"168.414"	3	17	20726	20726	20726	20726
20730	353	3	131	4	5	0	"R"	24	"0.0"	18		18	22	"02:00.7"	"167.539"	4	3	20727	20727	20727	20727
20731	354	20	9	5	2	1	1	1	"25.0"	71	"33:11.8"	70	6	"01:14.3"	"208.828"	1	20	20728	20728	20728	20728
20732	354	17	9	6	3	2	2	2	"18.0"	71	"4.243"	69	4	"01:14.0"	"209.493"	1	17	20729	20729	20729	20729
20733	354	4	6	8	5	3	3	3	"15.0"	71	"6.807"	67	2	"01:13.9"	"210.038"	1	4	20730	20730	20730	20730
20734	354	1	1	2	4	4	4	4	"12.0"	71	"14.634"	66	1	"01:13.9"	"210.049"	1	1	20731	20731	20731	20731
20735	354	18	1	1	11	5	5	5	"10.0"	71	"15.593"	71	3	"01:13.9"	"209.819"	1	18	20732	20732	20732	20732
20736	354	3	131	4	13	6	6	6	"8.0"	71	"35.32"	65	5	"01:14.2"	"209.107"	1	3	20733	20733	20733	20733
20737	354	30	131	3	8	7	7	7	"6.0"	71	"43.456"	71	12	"01:15.2"	"206.229"	1	30	20734	20734	20734	20734
20738	354	807	3	10	1	8	8	8	"4.0"	70		70	8	"01:15.0"	"206.873"	11	807	20735	20735	20735	20735
20739	354	9	4	11	7	9	9	9	"2.0"	70		61	11	"01:15.2"	"206.388"	11	9	20736	20736	20736	20736
20740	354	155	15	23	12	10	10	10	"1.0"	70		65	7	"01:14.7"	"207.529"	11	155	20737	20737	20737	20737
20741	354	153	5	17	14	11	11	11	"0.0"	70		68	16	"01:15.7"	"204.932"	11	153	20738	20738	20738	20738
20742	354	16	10	14	22	12	12	12	"0.0"	70		64	9	"01:15.0"	"206.84"	11	16	20739	20739	20739	20739
20743	354	67	5	16	19	13	13	13	"0.0"	70		69	17	"01:15.9"	"204.285"	11	67	20740	20740	20740	20740
20744	354	22	3	9	6	14	14	14	"0.0"	70		69	13	"01:15.2"	"206.207"	11	22	20741	20741	20741	20741
20745	354	13	6	7	9	15	15	15	"0.0"	70		69	14	"01:15.3"	"205.925"	11	13	20742	20742	20742	20742
20746	354	808	4	12	10	16	16	16	"0.0"	70		70	15	"01:15.5"	"205.503"	11	808	20743	20743	20743	20743
20747	354	2	15	22	15	17	17	17	"0.0"	70		68	10	"01:15.1"	"206.644"	11	2	20744	20744	20744	20744
20748	354	5	205	19	20	18	18	18	"0.0"	69		69	20	"01:17.2"	"201.039"	12	5	20745	20745	20745	20745
20749	354	15	205	18	18	19	19	19	"0.0"	69		69	21	"01:17.3"	"200.636"	12	15	20746	20746	20746	20746
20750	354	10	166	24	17	20	20	20	"0.0"	69		66	23	"01:17.7"	"199.657"	12	10	20747	20747	20747	20747
20751	354	811	164	21	24	21	21	21	"0.0"	69		66	24	"01:17.7"	"199.565"	12	811	20748	20748	20748	20748
20752	354	32	164	20	23	22	22	22	"0.0"	65		63	22	"01:17.7"	"199.67"	16	32	20749	20749	20749	20749
20753	354	810	166	25	21	0	"N"	23	"0.0"	62		60	18	"01:16.8"	"202.071"	19	810	20750	20750	20750	20750
20754	354	24	10	15	16	0	"R"	24	"0.0"	49		37	19	"01:16.9"	"201.616"	3	24	20751	20751	20751	20751
20755	355	20	9	5	1	1	1	1	"25.0"	55	"39:36.8"	50	4	"01:41.7"	"196.526"	1	20	20752	20752	20752	20752
20756	355	1	1	2	2	2	2	2	"18.0"	55	"10.162"	47	1	"01:41.3"	"197.428"	1	1	20753	20753	20753	20753
20757	355	18	1	1	4	3	3	3	"15.0"	55	"11.047"	48	2	"01:41.6"	"196.725"	1	18	20754	20754	20754	20754
20758	355	3	131	4	9	4	4	4	"12.0"	55	"30.747"	52	3	"01:41.7"	"196.58"	1	3	20755	20755	20755	20755
20759	355	9	4	11	11	5	5	5	"10.0"	55	"39.026"	51	5	"01:41.8"	"196.499"	1	9	20756	20756	20756	20756
20760	355	808	4	12	10	6	6	6	"8.0"	55	"43.52"	52	8	"01:42.3"	"195.427"	1	808	20757	20757	20757	20757
20761	355	4	6	8	3	7	7	7	"6.0"	55	"43.797"	52	7	"01:42.2"	"195.588"	1	4	20758	20758	20758	20758
20762	355	17	9	6	5	8	8	8	"4.0"	55	"44.243"	52	6	"01:42.2"	"195.647"	1	17	20759	20759	20759	20759
20763	355	153	5	17	17	9	9	9	"2.0"	55	"50.201"	49	15	"01:42.7"	"194.636"	1	153	20760	20760	20760	20760
20764	355	13	6	7	6	10	10	10	"1.0"	55	"50.868"	52	14	"01:42.7"	"194.64"	1	13	20761	20761	20761	20761
20765	355	2	15	22	14	11	11	11	"0.0"	55	"51.551"	52	12	"01:42.7"	"194.738"	1	2	20762	20762	20762	20762
20766	355	22	3	9	7	12	12	12	"0.0"	55	"57.686"	50	11	"01:42.7"	"194.746"	1	22	20763	20763	20763	20763
20767	355	16	10	14	13	13	13	13	"0.0"	55	"58.325"	52	13	"01:42.7"	"194.696"	1	16	20764	20764	20764	20764
20768	355	155	15	23	12	14	14	14	"0.0"	55	"59.558"	53	16	"01:42.7"	"194.624"	1	155	20765	20765	20765	20765
20769	355	67	5	16	18	15	15	15	"0.0"	55	"+1:03.178"	50	10	"01:42.6"	"194.928"	1	67	20766	20766	20766	20766
20770	355	807	3	10	15	16	16	16	"0.0"	55	"+1:04.763"	51	9	"01:42.4"	"195.263"	1	807	20767	20767	20767	20767
20771	355	5	205	19	20	17	17	17	"0.0"	54		52	17	"01:45.4"	"189.739"	11	5	20768	20768	20768	20768
20772	355	810	166	25	22	18	18	18	"0.0"	53		50	19	"01:46.1"	"188.402"	12	810	20769	20769	20769	20769
20773	355	811	164	21	23	19	19	19	"0.0"	53		52	20	"01:46.3"	"188.173"	12	811	20770	20770	20770	20770
20774	355	32	164	20	24	20	20	20	"0.0"	53		44	21	"01:46.6"	"187.483"	12	32	20771	20771	20771	20771
20775	355	15	205	18	19	21	21	21	"0.0"	51		42	18	"01:46.0"	"188.663"	65	15	20772	20772	20772	20772
20776	355	10	166	24	21	0	"R"	22	"0.0"	43		39	22	"01:46.8"	"187.148"	6	10	20773	20773	20773	20773
20777	355	30	131	3	8	0	"R"	23	"0.0"	0		0	0			4	30	20774	20774	20774	20774
20778	355	24	10	15	16	0	"R"	24	"0.0"	0		0	0			4	24	20775	20775	20775	20775
20779	841	20	9	1	1	1	1	1	"25.0"	58	"29:30.3"	44	4	"01:29.8"	"212.488"	1	20	20776	20776	20776	20776
20780	841	1	1	3	2	2	2	2	"18.0"	58	"22.297"	41	8	"01:30.3"	"211.382"	1	1	20777	20777	20777	20777
20781	841	808	4	10	6	3	3	3	"15.0"	58	"30.56"	55	7	"01:30.1"	"211.969"	1	808	20778	20778	20778	20778
20782	841	4	6	5	5	4	4	4	"12.0"	58	"31.772"	49	2	"01:29.5"	"213.336"	1	4	20779	20779	20779	20779
20783	841	17	9	2	3	5	5	5	"10.0"	58	"38.171"	50	3	"01:29.6"	"213.066"	1	17	20780	20780	20780	20780
20784	841	18	1	4	4	6	6	6	"8.0"	58	"54.304"	49	5	"01:29.9"	"212.396"	1	18	20781	20781	20781	20781
20785	841	13	6	6	8	7	7	7	"6.0"	58	"+1:25.186"	55	1	"01:28.9"	"214.631"	1	13	20782	20782	20782	20782
20786	841	67	5	18	10	8	8	8	"4.0"	57		44	11	"01:30.8"	"210.167"	11	67	20783	20783	20783	20783
20787	841	16	10	14	16	9	9	9	"2.0"	57		55	13	"01:31.5"	"208.583"	11	16	20784	20784	20784	20784
20788	841	814	10	15	14	10	10	10	"1.0"	57		40	14	"01:31.9"	"207.641"	11	814	20785	20785	20785	20785
20789	841	153	5	19	12	11	11	11	"0.0"	57		41	10	"01:30.5"	"211.025"	11	153	20786	20786	20786	20786
20790	841	2	4	9	18	12	12	12	"0.0"	57		43	15	"01:32.4"	"206.661"	11	2	20787	20787	20787	20787
20791	841	15	205	21	20	13	13	13	"0.0"	56		52	16	"01:32.6"	"206.275"	12	15	20788	20788	20788	20788
20792	841	816	166	25	22	14	14	14	"0.0"	54		44	19	"01:34.5"	"201.969"	14	816	20789	20789	20789	20789
20793	841	10	166	24	21	0	"N"	15	"0.0"	49		48	22	"01:35.8"	"199.3"	19	10	20790	20790	20790	20790
20794	841	22	3	11	17	0	"R"	16	"0.0"	48		47	12	"01:31.4"	"208.861"	7	22	20791	20791	20791	20791
20795	841	3	131	8	7	0	"R"	17	"0.0"	22		21	17	"01:33.5"	"204.173"	4	3	20792	20792	20792	20792
20796	841	5	205	20	19	0	"R"	18	"0.0"	19		19	20	"01:34.9"	"201.129"	47	5	20793	20793	20793	20793
20797	841	30	131	7	11	0	"R"	19	"0.0"	19		13	21	"01:35.3"	"200.283"	4	30	20794	20794	20794	20794
20798	841	813	3	12	15	0	"R"	20	"0.0"	9		7	18	"01:34.1"	"202.873"	7	813	20795	20795	20795	20795
20799	841	155	15	16	9	0	"D"	21	"0.0"	58		51	9	"01:30.4"	"211.218"	2	155	20796	20796	20796	20796
20800	841	815	15	17	13	0	"D"	22	"0.0"	58		39	6	"01:30.0"	"212.209"	2	815	20797	20797	20797	20797
20801	842	20	9	1	1	1	1	1	"25.0"	56	"37:39.8"	33	6	"01:41.5"	"196.523"	1	20	20798	20798	20798	20798
20802	842	18	1	4	4	2	2	2	"18.0"	56	"3.261"	50	4	"01:41.3"	"197.057"	1	18	20799	20799	20799	20799
20803	842	2	4	9	6	3	3	3	"15.0"	56	"25.075"	47	7	"01:41.5"	"196.508"	1	2	20800	20800	20800	20800
20804	842	17	9	2	3	4	4	4	"12.0"	56	"26.384"	46	1	"01:40.6"	"198.415"	1	17	20801	20801	20801	20801
20805	842	13	6	6	7	5	5	5	"10.0"	56	"36.958"	41	9	"01:42.0"	"195.637"	1	13	20802	20802	20802	20802
20806	842	4	6	5	5	6	6	6	"8.0"	56	"37.248"	49	2	"01:40.7"	"198.127"	1	4	20803	20803	20803	20803
20807	842	155	15	16	10	7	7	7	"6.0"	56	"+1:06.439"	39	10	"01:42.1"	"195.453"	1	155	20804	20804	20804	20804
20808	842	1	1	3	2	8	8	8	"4.0"	56	"+1:09.957"	54	5	"01:41.5"	"196.575"	1	1	20805	20805	20805	20805
20809	842	30	131	7	11	9	9	9	"2.0"	56	"+1:24.896"	45	11	"01:42.5"	"194.698"	1	30	20806	20806	20806	20806
